 0.0000000  2.3000000
 0.0050000  2.2162678
 0.0100000  2.0642140
 0.0150000  1.9792657
 0.0200000  1.9229956
 0.0250000  1.8770779
 0.0300000  1.8473435
 0.0350000  1.8173640
 0.0400000  1.7978813
 0.0450000  1.7785664
 0.0500000  1.7629013
 0.0550000  1.7511231
 0.0600000  1.7378975
 0.0650000  1.7302254
 0.0700000  1.7199852
 0.0750000  1.7136716
 0.0800000  1.7066702
 0.0850000  1.7007020
 0.0900000  1.6961378
 0.0950000  1.6908601
 0.1000000  1.7353868
 0.1050000  1.8584632
 0.1100000  1.9930866
 0.1150000  2.0988224
 0.1200000  2.1332010
 0.1250000  2.0670137
 0.1300000  1.9749213
 0.1350000  1.9212392
 0.1400000  1.8765967
 0.1450000  1.8447524
 0.1500000  1.8180854
 0.1550000  1.7955506
 0.1600000  1.7789559
 0.1650000  1.7618818
 0.1700000  1.7506033
 0.1750000  1.7380527
 0.1800000  1.7291310
 0.1850000  1.7204529
 0.1900000  1.7127658
 0.1950000  1.7067917
 0.2000000  1.7003921
 0.2050000  1.6958195
 0.2100000  1.6909460
 0.2150000  1.6869927
 0.2200000  1.7314535
 0.2250000  1.8551729
 0.2300000  1.9903286
 0.2350000  2.0964161
 0.2400000  2.1316963
 0.2450000  2.0658908
 0.2500000  1.9740954
 0.2550000  1.9209775
 0.2600000  1.8758332
 0.2650000  1.8449131
 0.2700000  1.8174206
 0.2750000  1.7957485
 0.2800000  1.7785101
 0.2850000  1.7618941
 0.2900000  1.7504061
 0.2950000  1.7379071
 0.3000000  1.7290934
 0.3050000  1.7202749
 0.3100000  1.7127644
 0.3150000  1.7066569
 0.3200000  1.7003821
 0.3250000  1.6957133
 0.3300000  1.6909671
 0.3350000  1.6868528
 0.3400000  1.7315734
 0.3450000  1.8549045
 0.3500000  1.9906116
 0.3550000  2.0960636
 0.3600000  2.1775235
 0.3650000  2.1875376
 0.3700000  2.1012758
 0.3750000  1.9985799
 0.3800000  1.9358875
 0.3850000  1.8894413
 0.3900000  1.8538261
 0.3950000  1.8256110
 0.4000000  1.8024179
 0.4050000  1.7834818
 0.4100000  1.7671868
 0.4150000  1.7537492
 0.4200000  1.7417792
 0.4250000  1.7318522
 0.4300000  1.7228368
 0.4350000  1.7152563
 0.4400000  1.7083721
 0.4450000  1.7024293
 0.4500000  1.6971218
 0.4550000  1.6923784
 0.4600000  1.7361849
 0.4650000  1.8594322
 0.4700000  1.9939962
 0.4750000  2.0992072
 0.4800000  2.1793786
 0.4850000  2.2331179
 0.4900000  2.2650924
 0.4950000  2.2839045
 0.5000000  2.2920734
